Date,BTC Open,BTC High,BTC Low,BTC Close, BTC Volume,NASDAQ Open,NASDAQ High,NASDAQ Low,NASDAQ Close,NASDAQ Volume,Gold Open,Gold High,Gold Low,Gold Close,Gold Volume,Trend
2016-08-18,573.70697,577.791992,573.429993,574.317993,59896600,5226.450195,5243.169922,5221.839844,5240.149902,1659080000,1351.3,1354.4,1348.2,1351.2,140,1
2016-08-19,574.338989,578.237976,574.182007,575.630005,50631600,5229.870117,5245.810059,5217.649902,5238.379883,1632740000,1350.1,1350.1,1338.6,1340.4,197,1
2016-08-20,576.083984,582.817993,575.45697,581.697021,45301400,5229.870117,5245.810059,5217.649902,5238.379883,1632740000,1350.1,1350.1,1338.6,1340.4,197,1
2016-08-21,581.939026,584.15802,580.218018,581.307983,38299400,5229.870117,5245.810059,5217.649902,5238.379883,1632740000,1350.1,1350.1,1338.6,1340.4,197,-1
2016-08-22,581.310974,588.447998,580.593994,586.752991,72844000,5231.459961,5252.129883,5224.629883,5244.600098,1560210000,1334.4,1337.7,1333.3,1337.7,117,1
2016-08-23,586.770996,589.473999,581.633972,583.414978,85349200,5265.779785,5275.740234,5257.899902,5260.080078,1547050000,1337,1341.2,1334.3,1340.6,551,-1
2016-08-24,583.411987,583.590027,579.85498,580.182007,56328200,5254.419922,5262.990234,5205.640137,5217.689941,1714780000,1337.2,1337.2,1322.9,1324.4,262,-1
2016-08-25,580.179993,580.450989,575.166992,577.760986,136130000,5207.609863,5230.589844,5201.640137,5212.200195,1511890000,1321.4,1324,1317,1320.1,58,-1
2016-08-26,577.752991,580.622986,576.857971,579.651001,48856800,5219.049805,5253.390137,5191.859863,5218.919922,1591060000,1323.8,1340.5,1320.1,1321.5,141,1
2016-08-27,579.452026,579.844971,568.630005,569.947021,59698300,5219.049805,5253.390137,5191.859863,5218.919922,1591060000,1323.8,1340.5,1320.1,1321.5,141,-1
2016-08-28,569.830017,574.038025,569.73999,573.911987,86301600,5219.049805,5253.390137,5191.859863,5218.919922,1591060000,1323.8,1340.5,1320.1,1321.5,141,1
2016-08-29,574.070984,576.278015,573.465027,574.106995,110398000,5223.799805,5245.120117,5222.339844,5232.330078,1416640000,1315,1323,1315,1322.9,437,1
2016-08-30,574.114014,578.356995,574.114014,577.502991,70342400,5229.879883,5241.620117,5205.609863,5222.990234,1561020000,1322,1322.1,1308,1311.7,705,1
2016-08-31,577.591003,577.861023,573.642029,575.471985,75840896,5216.419922,5219.890137,5191.180176,5213.220215,1761770000,1310.3,1313.7,1306.3,1306.9,214,-1
2016-09-01,575.546021,576.310974,571.814026,572.302979,76923400,5218.279785,5229.939941,5189.359863,5227.209961,1592520000,1305.3,1313.1,1301.5,1312.2,225,-1
2016-09-02,572.409973,575.643005,570.810974,575.536987,79910800,5249.660156,5263.390137,5231.02002,5249.899902,1474200000,1309.6,1326.7,1309.2,1322.1,55,1
2016-09-03,575.554993,599.5,574.05603,598.211975,159014000,5249.660156,5263.390137,5231.02002,5249.899902,1474200000,1309.6,1326.7,1309.2,1322.1,55,1
2016-09-04,598.590027,611.836975,596.848022,608.633972,97942896,5249.660156,5263.390137,5231.02002,5249.899902,1474200000,1309.6,1326.7,1309.2,1322.1,55,1
2016-09-05,608.98999,609.054993,602.242004,606.590027,82446800,5249.660156,5263.390137,5231.02002,5249.899902,1474200000,1309.6,1326.7,1309.2,1322.1,55,-1
2016-09-06,606.505981,610.830017,605.091003,610.435974,78529104,5260,5275.910156,5244,5275.910156,1777940000,1323.3,1349.4,1323.2,1349.4,46,1
2016-09-07,610.572998,614.544983,608.513,614.544006,75032400,5274.22998,5287.609863,5261.919922,5283.930176,1878460000,1348.4,1350.5,1343.9,1344.3,14,1
2016-09-08,614.63501,628.77002,613.843994,626.315979,86713000,5269.959961,5271.009766,5248.410156,5259.47998,1839790000,1344.8,1345.4,1335.7,1336.8,30,1
2016-09-09,626.35199,626.830017,620.263,622.861023,64550200,5217.950195,5225.930176,5125.910156,5125.910156,2208690000,1338.5,1338.5,1328,1330.1,35,-1
2016-09-10,622.927002,625.094971,622.39502,623.508972,45016800,5217.950195,5225.930176,5125.910156,5125.910156,2208690000,1338.5,1338.5,1328,1330.1,35,1
2016-09-11,623.424011,628.817993,600.505981,606.718994,73610800,5217.950195,5225.930176,5125.910156,5125.910156,2208690000,1338.5,1338.5,1328,1330.1,35,-1
2016-09-12,607.005005,608.458984,605.411011,608.242981,72812304,5098.029785,5217.879883,5097.799805,5211.890137,2007610000,1327,1329.3,1319.9,1321,177,1
2016-09-13,608.025024,611.192993,606.924988,609.241028,86920600,5181.140137,5195.029785,5131.27002,5155.25,2071460000,1324.6,1324.6,1315,1319,79,1
2016-09-14,608.841003,611.952026,608.409973,610.684021,47877700,5160.209961,5201.339844,5159.549805,5173.77002,1902680000,1319.2,1322.3,1319.2,1321.5,73,1
2016-09-15,610.588013,611.085999,607.155029,607.155029,59464600,5178.100098,5254.779785,5176.25,5249.689941,1950940000,1320.7,1320.7,1310.8,1313.5,37,-1
2016-09-16,607.245972,609.260986,606.734985,606.973022,64963400,5238.709961,5248.600098,5218.970215,5244.569824,3013860000,1312.2,1312.6,1305.8,1305.8,4,-1
2016-09-17,607.218018,607.859985,605.192017,605.984009,37140300,5238.709961,5248.600098,5218.970215,5244.569824,3013860000,1312.2,1312.6,1305.8,1305.8,4,-1
2016-09-18,606.28302,610.15802,605.856018,609.874023,48679400,5238.709961,5248.600098,5218.970215,5244.569824,3013860000,1312.2,1312.6,1305.8,1305.8,4,1
2016-09-19,609.870972,610.932007,608.27002,609.22699,54796400,5263.549805,5281.069824,5222.910156,5235.029785,1792650000,1313.5,1313.5,1313.5,1313.5,20,-1
2016-09-20,609.254028,609.525024,607.937988,608.312012,72710896,5256.189941,5265.180176,5235.419922,5241.350098,1697530000,1313.7,1313.7,1313.7,1313.7,97,-1
2016-09-21,603.588013,603.588013,595.882996,597.148987,82776200,5263.649902,5299.399902,5233.939941,5295.180176,2001890000,1326.3,1326.9,1324,1326.9,76,-1
2016-09-22,597.278992,598.487,596.213013,596.297974,67085300,5323.259766,5342.879883,5320.930176,5339.52002,1914550000,1338.6,1340.4,1338.2,1340.4,23,-1
2016-09-23,596.198975,603.205017,595.786011,602.84198,51067000,5327.430176,5329.709961,5301.629883,5305.75,1762700000,1337.2,1337.2,1337.2,1337.2,40,1
2016-09-24,602.960999,604.580017,602.044983,602.625,35359500,5327.430176,5329.709961,5301.629883,5305.75,1762700000,1337.2,1337.2,1337.2,1337.2,40,-1
2016-09-25,602.749023,603.380981,599.710999,600.825989,33977800,5327.430176,5329.709961,5301.629883,5305.75,1762700000,1337.2,1337.2,1337.2,1337.2,40,-1
2016-09-26,600.807007,608.143005,600.348999,608.04303,59153800,5275.72998,5282.27002,5254.959961,5257.490234,1672190000,1335.2,1341.8,1335.2,1339.7,24,1
2016-09-27,608.021973,608.247986,604.109985,606.166016,49422400,5254.180176,5306.810059,5251.319824,5305.709961,1754700000,1328,1328.7,1325.9,1325.9,48,-1
2016-09-28,606.242981,606.590027,604.606995,604.728027,48722600,5312.72998,5320.620117,5284.839844,5318.549805,1788240000,1319.4,1319.4,1319.4,1319.4,10551,-1
2016-09-29,605.018982,606.823975,604.848022,605.692993,55658600,5311.310059,5317,5254.52002,5269.149902,1946150000,1321.2,1325,1314.7,1321.7,6108,1
2016-09-30,605.715027,609.734985,604.142029,609.734985,56122400,5288.870117,5325.879883,5277.879883,5312,2063260000,1320.6,1327.7,1312.9,1313.3,868,1
2016-10-01,609.929016,615.237,609.929016,613.982971,56357000,5288.870117,5325.879883,5277.879883,5312,2063260000,1320.6,1327.7,1312.9,1313.3,868,1
2016-10-02,613.947998,614.005005,609.682007,610.892029,39249800,5288.870117,5325.879883,5277.879883,5312,2063260000,1320.6,1327.7,1312.9,1313.3,868,-1
2016-10-03,610.968018,612.567993,610.455017,612.132996,46798300,5300.290039,5308.600098,5281.950195,5300.870117,1606460000,1313.5,1316.8,1308.2,1309,299,1
2016-10-04,612.052002,612.054016,609.479004,610.203979,49801600,5313.490234,5323.600098,5271.700195,5289.660156,1711810000,1307.6,1310.2,1266.3,1266.3,1893,-1
2016-10-05,610.218018,613.814026,609.617004,612.510986,68077504,5305.279785,5330.810059,5304.060059,5316.02002,1755640000,1272.1,1274,1261.3,1265.2,246,1
2016-10-06,612.469971,613.81897,611.468994,613.020996,56812100,5306.589844,5315.72998,5281.470215,5306.850098,1655480000,1265.3,1265.3,1249.8,1249.8,114,1
2016-10-07,612.607971,617.911987,611.820984,617.120972,64071400,5314.919922,5315.649902,5266.799805,5292.399902,1647330000,1253.9,1263.6,1248.9,1248.9,169,1
2016-10-08,617.341003,619.848999,617.341003,619.107971,42345900,5314.919922,5315.649902,5266.799805,5292.399902,1647330000,1253.9,1263.6,1248.9,1248.9,169,1
2016-10-09,619.171997,619.197998,616.606995,616.752014,39243400,5314.919922,5315.649902,5266.799805,5292.399902,1647330000,1253.9,1263.6,1248.9,1248.9,169,-1
2016-10-10,616.822021,621.317993,616.197021,618.994019,67481104,5318.459961,5340.52002,5317.72998,5328.669922,1365600000,1253.9,1263.6,1248.9,1248.9,169,1
2016-10-11,619.237976,642.080017,618.5,641.072021,103590000,5321.819824,5321.819824,5227.430176,5246.790039,1822980000,1258.9,1258.9,1253,1253,26,1
2016-10-12,640.870972,641.336975,635.965027,636.192017,92370200,5247.910156,5257.180176,5228.77002,5239.02002,1567930000,1251.7,1254,1251.1,1251.1,127,-1
2016-10-13,636.030029,638.833008,635.028992,636.786011,61620700,5200.299805,5228.259766,5169.759766,5213.330078,1737720000,1258.7,1259,1255,1255,315,1
2016-10-14,637.007996,641.284973,637.007996,640.377991,58144600,5241.259766,5258.879883,5213.370117,5214.160156,1593610000,1253.9,1253.9,1250.6,1253.1,311,1
2016-10-15,640.310974,642.10199,637.390015,638.645996,39035400,5241.259766,5258.879883,5213.370117,5214.160156,1593610000,1253.9,1253.9,1250.6,1253.1,311,-1
2016-10-16,639.083008,642.89801,638.901001,641.630981,40298100,5241.259766,5258.879883,5213.370117,5214.160156,1593610000,1253.9,1253.9,1250.6,1253.1,311,1
2016-10-17,641.817993,642.328003,638.663025,639.192993,58063600,5213.689941,5219.97998,5196.029785,5199.819824,1427060000,1249.9,1255,1249.9,1254.4,41,-1
2016-10-18,639.411011,640.736023,635.995972,637.960022,65546700,5255.319824,5264.27002,5239.439941,5243.839844,1476970000,1260.9,1261.7,1260.8,1260.8,11,-1
2016-10-19,638.133972,638.874023,628.013,630.52002,69381696,5240.330078,5253.830078,5234.25,5246.410156,1548910000,1262.9,1271.5,1262.9,1267.9,219,-1
2016-10-20,630.663025,631.916992,628.257996,630.856995,56957300,5238.200195,5252.100098,5216.049805,5241.830078,1745270000,1270,1270.5,1265.5,1265.6,415,1
2016-10-21,630.825012,634.093994,630.69397,632.828003,55951000,5238.649902,5259.129883,5225.759766,5257.399902,1651490000,1265.9,1265.9,1265.9,1265.9,224,1
2016-10-22,633.135986,658.197021,632.849976,657.294006,78556496,5238.649902,5259.129883,5225.759766,5257.399902,1651490000,1265.9,1265.9,1265.9,1265.9,224,1
2016-10-23,657.620972,661.129028,653.885986,657.070984,54474600,5238.649902,5259.129883,5225.759766,5257.399902,1651490000,1265.9,1265.9,1265.9,1265.9,224,-1
2016-10-24,657.161011,657.252014,652.594971,653.760986,62218200,5290.310059,5311.5,5289.22998,5309.830078,1533370000,1269.2,1269.2,1261.8,1262,42,-1
2016-10-25,654.002014,664.424011,653.697998,657.588013,90378800,5306.470215,5310.27002,5278.569824,5283.399902,1580830000,1264.1,1274.1,1264.1,1271.9,61,1
2016-10-26,657.677979,679.728027,657.677979,678.304016,88877104,5256.399902,5280.850098,5237.049805,5250.27002,1732300000,1274,1274,1264.8,1264.8,279,1
2016-10-27,678.213989,688.593994,678.039978,688.312988,96105296,5272.189941,5274.120117,5211.75,5215.970215,1926820000,1269.4,1269.4,1267.9,1267.9,338,1
2016-10-28,688,690.44397,684.161987,689.651001,81145504,5203.700195,5232.350098,5178.759766,5190.100098,1911810000,1270.3,1281.5,1262,1275.5,560,1
2016-10-29,690.289001,720.401978,690.052002,714.479004,134760992,5203.700195,5232.350098,5178.759766,5190.100098,1911810000,1270.3,1281.5,1262,1275.5,560,1
2016-10-30,714.117981,714.117981,696.474976,701.864014,100665000,5203.700195,5232.350098,5178.759766,5190.100098,1911810000,1270.3,1281.5,1262,1275.5,560,-1
2016-10-31,702.640015,709.289001,691.682007,700.971985,97064400,5205.089844,5206.709961,5186.560059,5189.140137,1709060000,1276.6,1276.6,1271.5,1271.5,58,-1
2016-11-01,701.336975,736.452026,701.336975,729.79303,130527000,5199.77002,5201.129883,5112.319824,5153.580078,1880920000,1279.3,1290.7,1279,1286.4,49,1
2016-11-02,730.065979,740.828979,722.348999,740.828979,84865200,5147.279785,5156.700195,5097.560059,5105.569824,2124990000,1288.3,1307,1288.3,1306.8,30,1
2016-11-03,742.346008,745.77301,678.156006,688.700012,172808000,5104.700195,5115.060059,5053.52002,5058.410156,2113730000,1296.4,1303.1,1287.3,1302.1,73,-1
2016-11-04,689.124023,706.929993,685.562988,703.234985,99907696,5034.410156,5087.509766,5034.410156,5046.370117,2020130000,1300,1303.3,1296.7,1303.3,11,1
2016-11-05,703.525024,707.51001,697.739014,703.41803,53752300,5034.410156,5087.509766,5034.410156,5046.370117,2020130000,1300,1303.3,1296.7,1303.3,11,1
2016-11-06,703.812012,714.257996,699.559998,711.521973,59902200,5034.410156,5087.509766,5034.410156,5046.370117,2020130000,1300,1303.3,1296.7,1303.3,11,1
2016-11-07,710.736023,710.736023,699.903015,703.130981,65047100,5128.990234,5169.410156,5122.77002,5166.169922,1916620000,1292,1294.5,1278.3,1278.3,34,-1
2016-11-08,703.088989,712.987,702.390015,709.848022,79660800,5154.990234,5214.169922,5145.299805,5193.490234,1739440000,1284.1,1289.4,1273.2,1273.4,50,1
2016-11-09,709.825012,740.046021,708.609985,723.27301,132429000,5143.859863,5258.990234,5143.859863,5251.069824,2827570000,1272.2,1318.6,1270,1272.6,108,1
2016-11-10,722.843994,723.018005,711.210022,715.533997,68807800,5283.47998,5302.680176,5145.319824,5208.799805,2986760000,1274.4,1287.5,1253.3,1265.5,63,-1
2016-11-11,715.554993,718.317993,714.409973,716.411011,63119700,5191.819824,5241.080078,5179.640137,5237.109863,2290080000,1274.4,1287.5,1253.3,1265.5,63,1
2016-11-12,716.752014,717.14801,704.034973,705.054016,64622500,5191.819824,5241.080078,5179.640137,5237.109863,2290080000,1274.4,1287.5,1253.3,1265.5,63,-1
2016-11-13,705.195984,705.257019,687.315002,702.031006,80318096,5191.819824,5241.080078,5179.640137,5237.109863,2290080000,1274.4,1287.5,1253.3,1265.5,63,-1
2016-11-14,701.997009,706.283997,699.807983,705.020996,62993000,5246.330078,5247.169922,5192.049805,5218.399902,2371900000,1227.8,1229.5,1210.4,1221.2,216,1
2016-11-15,705.794006,715.718018,705.26001,711.619019,72038496,5241.350098,5287.060059,5236.25,5275.620117,2159180000,1224.3,1226,1222.5,1224,20,1
2016-11-16,711.166992,747.61499,709.039001,744.197998,141294000,5253.740234,5299.629883,5251.879883,5294.580078,2066130000,1229.3,1229.3,1223,1223.4,66,1
2016-11-17,744.875977,755.64502,739.510986,740.97699,108579000,5295.069824,5334.049805,5288.160156,5333.970215,2084710000,1224.6,1225,1211,1216.5,1139,-1
2016-11-18,740.705017,752.882019,736.890015,751.585022,87363104,5340.970215,5346.799805,5315.529785,5321.509766,1865770000,1211.9,1211.9,1207.2,1208.5,607,1
2016-11-19,751.833008,756.237,744.46698,751.616028,110608000,5340.970215,5346.799805,5315.529785,5321.509766,1865770000,1211.9,1211.9,1207.2,1208.5,607,1
2016-11-20,751.879028,755.47998,717.94397,731.026001,154116000,5340.970215,5346.799805,5315.529785,5321.509766,1865770000,1211.9,1211.9,1207.2,1208.5,607,-1
2016-11-21,731.265015,741.721985,730.51001,739.247986,60802400,5336.779785,5369.830078,5334.160156,5368.859863,1748170000,1209.6,1209.6,1209.6,1209.6,19,1
2016-11-22,739.643005,753.869995,736.526978,751.346985,129906000,5384.75,5392.259766,5365.600098,5386.350098,1890410000,1210.4,1211.1,1207.6,1211,19,1
2016-11-23,751.741028,752.25,738.924011,744.593994,76543800,5366.549805,5380.680176,5350.680176,5380.680176,1617700000,1212.8,1213.8,1186.8,1189.1,309,-1
2016-11-24,744.619995,746.83197,733.48999,740.289001,85919296,5366.549805,5380.680176,5350.680176,5380.680176,1617700000,1212.8,1213.8,1186.8,1189.1,309,-1
2016-11-25,740.442017,741.648987,734.591003,741.648987,67807600,5388.490234,5398.919922,5379.279785,5398.919922,768080000,1177,1189.3,1177,1178.2,14,1
2016-11-26,741.510986,742.213989,729.625,735.382019,54962700,5388.490234,5398.919922,5379.279785,5398.919922,768080000,1177,1189.3,1177,1178.2,14,-1
2016-11-27,735.437012,739.018005,731.085022,732.034973,52601800,5388.490234,5398.919922,5379.279785,5398.919922,768080000,1177,1189.3,1177,1178.2,14,-1
2016-11-28,732.484009,738.005981,732.484009,735.812988,61888600,5387.919922,5396.27002,5364.910156,5368.810059,1630150000,1188,1190.6,1188,1190.6,189914,1
2016-11-29,736.328979,737.471008,734.559021,735.604004,68511104,5370.97998,5403.859863,5360.560059,5379.919922,1791760000,1193.2,1194.8,1179.4,1187.9,42124,-1
2016-11-30,736.283997,747.929016,736.265015,745.690979,84070800,5391.350098,5393.149902,5323.680176,5323.680176,2056060000,1187.1,1193.3,1167.9,1170.8,7158,1
2016-12-01,746.046021,758.275024,746.046021,756.773987,80461904,5323.879883,5326.339844,5238.209961,5251.109863,2269790000,1172.7,1174.6,1160,1166.9,1588,1
2016-12-02,757.544983,781.296021,757.544983,777.94397,127605000,5249.02002,5274.540039,5239.27002,5255.649902,1851030000,1172.3,1177.3,1166.4,1175.1,1521,1
2016-12-03,778.247986,778.247986,764.856018,771.155029,69547296,5249.02002,5274.540039,5239.27002,5255.649902,1851030000,1172.3,1177.3,1166.4,1175.1,1521,-1
2016-12-04,771.638,773.872009,768.161011,773.872009,60557900,5249.02002,5274.540039,5239.27002,5255.649902,1851030000,1172.3,1177.3,1166.4,1175.1,1521,1
2016-12-05,773.393982,773.468018,751.713013,758.700012,106363000,5283.580078,5321.089844,5269.569824,5308.890137,1800570000,1181.8,1186.7,1157,1174,358,-1
2016-12-06,758.719971,765.622009,758.719971,764.223999,116218000,5317.740234,5333.990234,5299.939941,5333,1977480000,1170.9,1174.5,1167.1,1167.6,652,1
2016-12-07,764.210999,771.54303,759.75,768.132019,96426096,5322.669922,5397.930176,5307.310059,5393.759766,2125370000,1167.7,1178.5,1166.4,1175,182,1
2016-12-08,768.075989,774.697998,765.945984,770.809998,80111904,5394.149902,5425.52002,5389.100098,5417.359863,2236580000,1173.8,1177.8,1169.1,1169.8,322,1
2016-12-09,769.94397,774.528015,769.648987,772.794006,68705296,5436.109863,5450.160156,5427.120117,5444.5,2042340000,1166.6,1168.8,1156,1159.4,365,1
2016-12-10,773.02301,777.09198,772.909973,774.650024,53843100,5436.109863,5450.160156,5427.120117,5444.5,2042340000,1166.6,1168.8,1156,1159.4,365,1
2016-12-11,774.752014,774.797974,765.411987,769.731018,57313400,5436.109863,5450.160156,5427.120117,5444.5,2042340000,1166.6,1168.8,1156,1159.4,365,-1
2016-12-12,770.039978,781.921997,770.039978,780.086975,76571000,5428.220215,5434.899902,5394.419922,5412.540039,1931840000,1158.3,1163.9,1153,1163.5,331,1
2016-12-13,780.646973,788.460022,777.961975,780.55603,81645600,5433.569824,5486.75,5430.720215,5463.830078,2094860000,1163.5,1164,1155.4,1156.7,637,1
2016-12-14,780.005005,782.033997,776.838989,781.481018,75979000,5465.689941,5476.25,5425.72998,5436.669922,1976570000,1159.8,1164,1142,1161.3,487,1
2016-12-15,780.070007,781.434998,777.802002,778.088013,81580096,5443.509766,5485.120117,5439.390137,5456.850098,2101320000,1139.8,1143.3,1123.9,1127.8,244,-1
2016-12-16,778.963013,785.031982,778.963013,784.906982,83608200,5467.819824,5474.580078,5426.009766,5437.160156,3281480000,1126.9,1140.9,1126.9,1135.3,146,1
2016-12-17,785.166016,792.508972,784.864014,790.828979,78989800,5467.819824,5474.580078,5426.009766,5437.160156,3281480000,1126.9,1140.9,1126.9,1135.3,146,1
2016-12-18,791.007996,794.737,788.026001,790.530029,60524400,5467.819824,5474.580078,5426.009766,5437.160156,3281480000,1126.9,1140.9,1126.9,1135.3,146,-1
2016-12-19,790.692017,793.611023,790.320007,792.713989,74886400,5441.200195,5483.419922,5436.540039,5457.439941,1688680000,1139.4,1140.7,1137.9,1140.5,249,1
2016-12-20,792.247009,801.336975,791.497009,800.875977,99629296,5473.529785,5489.470215,5471.709961,5483.939941,1679630000,1133.5,1133.5,1126.5,1131.5,46,1
2016-12-21,800.643982,834.281006,799.405029,834.281006,155576000,5482.629883,5486.259766,5465.310059,5471.430176,1496850000,1136.1,1136.1,1130,1131.1,50,1
2016-12-22,834.179993,875.781982,834.148987,864.539978,200027008,5472.009766,5472.009766,5432.77002,5447.419922,1585470000,1131.2,1132.8,1128.3,1128.8,104,1
2016-12-23,864.888,925.117004,864.677002,921.984009,275564000,5441.759766,5462.689941,5441.759766,5462.689941,1144900000,1130.9,1132.8,1130.3,1131.9,70,1
2016-12-24,922.179993,923.479004,886.335022,898.822021,137727008,5441.759766,5462.689941,5441.759766,5462.689941,1144900000,1130.9,1132.8,1130.3,1131.9,70,-1
2016-12-25,899.651978,899.651978,862.424011,896.182983,143664992,5441.759766,5462.689941,5441.759766,5462.689941,1144900000,1130.9,1132.8,1130.3,1131.9,70,-1
2016-12-26,896.905029,913.184021,896.89801,907.609985,123771000,5441.759766,5462.689941,5441.759766,5462.689941,1144900000,1130.9,1132.8,1130.3,1131.9,70,1
2016-12-27,908.354004,940.047974,904.255005,933.197998,167308000,5470.759766,5512.370117,5469.609863,5487.439941,1219050000,1134.3,1142.2,1134.3,1137.3,84,1
2016-12-28,934.830994,975.921021,934.830994,975.921021,236630000,5497.439941,5498.910156,5434.700195,5438.560059,1326660000,1141.2,1141.2,1138,1139.4,1570,1
2016-12-29,975.125,979.396973,954.502991,973.497009,199320000,5437.509766,5450.629883,5415.180176,5432.089844,1266350000,1143.8,1158.8,1143.6,1156.4,950,-1
2016-12-30,972.534973,972.534973,934.833008,961.237976,187474000,5440.169922,5441.899902,5371.890137,5383.120117,1551690000,1162,1162,1150,1150,16,-1
2016-12-31,960.627014,963.742981,947.236023,963.742981,99135104,5440.169922,5441.899902,5371.890137,5383.120117,1551690000,1162,1162,1150,1150,16,1
2017-01-01,963.65802,1003.080017,958.698975,998.325012,147775008,5440.169922,5441.899902,5371.890137,5383.120117,1551690000,1162,1162,1150,1150,16,1
2017-01-02,998.617004,1031.390015,996.702026,1021.75,222184992,5440.169922,5441.899902,5371.890137,5383.120117,1551690000,1162,1162,1150,1150,16,1
2017-01-03,1021.599976,1044.079956,1021.599976,1043.839966,185168000,5425.620117,5452.569824,5397.990234,5429.080078,1887670000,1155.2,1160.8,1146.5,1160.4,52,1
2017-01-04,1044.400024,1159.420044,1044.400024,1154.72998,344945984,5440.910156,5482.350098,5440.240234,5477,1885490000,1156.3,1165,1156.3,1163.8,36,1
2017-01-05,1156.72998,1191.099976,910.416992,1013.380005,510199008,5474.390137,5495.850098,5464.359863,5487.939941,1799170000,1172,1183.3,1171.5,1179.7,500,-1
2017-01-06,1014.23999,1046.810059,883.94397,902.200989,351876000,5499.080078,5536.52002,5482.810059,5521.060059,1711870000,1176.5,1176.5,1171.9,1171.9,16,-1
2017-01-07,903.487,908.585022,823.55603,908.585022,279550016,5499.080078,5536.52002,5482.810059,5521.060059,1711870000,1176.5,1176.5,1171.9,1171.9,16,1
2017-01-08,908.174988,942.723999,887.249023,911.198975,158715008,5499.080078,5536.52002,5482.810059,5521.060059,1711870000,1176.5,1176.5,1171.9,1171.9,16,1
2017-01-09,913.244019,913.685974,879.807007,902.828003,141876992,5527.580078,5541.080078,5517.140137,5531.819824,1887740000,1173.9,1183.6,1173,1183.5,62,-1
2017-01-10,902.440002,914.872986,901.059998,907.679016,115808000,5536.540039,5564.25,5528.109863,5551.819824,1798610000,1184.3,1188.9,1182.3,1184.2,8,1
2017-01-11,908.11499,919.447998,762.765015,777.757019,310928992,5550.720215,5564.080078,5524.029785,5563.649902,1960830000,1187.5,1197,1176.5,1195.6,20,-1
2017-01-12,775.177979,826.245972,755.755981,804.833984,222326000,5542.560059,5550.669922,5496.819824,5547.490234,1805840000,1192.7,1204.3,1192.3,1198.9,110,1
2017-01-13,803.737,829.000977,780.002991,823.984009,168968000,5557.569824,5584.259766,5557.200195,5574.120117,1611260000,1195.7,1196,1187.7,1195.3,65,1
2017-01-14,825.142029,835.085022,812.455994,818.411987,93063296,5557.569824,5584.259766,5557.200195,5574.120117,1611260000,1195.7,1196,1187.7,1195.3,65,-1
2017-01-15,818.142029,823.307007,812.870972,821.797974,71013600,5557.569824,5584.259766,5557.200195,5574.120117,1611260000,1195.7,1196,1187.7,1195.3,65,1
2017-01-16,821.78302,834.530029,820.270996,831.533997,82755200,5557.569824,5584.259766,5557.200195,5574.120117,1611260000,1195.7,1196,1187.7,1195.3,65,1
2017-01-17,830.945984,910.560974,830.796021,907.937988,155095008,5555.160156,5557.049805,5527.220215,5538.72998,1759440000,1205.5,1214.6,1200.8,1212,79,1
2017-01-18,909.372986,917.499023,858.304016,886.617981,225676992,5546.939941,5555.97998,5534.77002,5555.649902,1686260000,1213.6,1214.7,1203.1,1211.3,114,-1
2017-01-19,888.335022,904.614014,884.338013,899.072998,105625000,5560.609863,5571.529785,5528.370117,5540.080078,1809900000,1200.5,1204,1195.8,1200.9,26,1
2017-01-20,898.171997,899.39801,887.007996,895.026001,86728400,5556.870117,5574.350098,5542.22998,5555.330078,1750340000,1202.8,1212.1,1202.8,1204.3,38,-1
2017-01-21,895.549011,927.367004,895.534973,921.789001,111158000,5556.870117,5574.350098,5542.22998,5555.330078,1750340000,1202.8,1212.1,1202.8,1204.3,38,1
2017-01-22,922.205017,937.525024,897.564026,924.672974,116573000,5556.870117,5574.350098,5542.22998,5555.330078,1750340000,1202.8,1212.1,1202.8,1204.3,38,1
2017-01-23,925.499023,928.265991,916.737976,921.012024,73588600,5546.640137,5564.140137,5522.689941,5552.939941,1652370000,1212,1215,1210,1215,16,-1
2017-01-24,910.677002,924.14502,892.286011,892.687012,111349000,5568.27002,5606.529785,5558.490234,5600.959961,1808560000,1219,1219,1207.7,1210.3,24,-1
2017-01-25,891.924011,903.252014,891.687012,901.541992,120831000,5635.859863,5658.589844,5634.330078,5656.339844,1964040000,1202,1202.8,1194.9,1197.3,403,1
2017-01-26,902.39502,919.325989,902.223999,917.585999,131958000,5666.279785,5669.609863,5647.649902,5655.180176,1837020000,1199.7,1199.7,1185.6,1189.5,19,1
2017-01-27,918.359009,923.223022,915.846008,919.75,125594000,5664.879883,5667.450195,5643.899902,5660.779785,1669190000,1187.9,1188.3,1187.9,1188.1,234352,1
2017-01-28,919.810974,923.911011,919.810974,921.590027,68979600,5664.879883,5667.450195,5643.899902,5660.779785,1669190000,1187.9,1188.3,1187.9,1188.1,234352,1
2017-01-29,922.067017,923.41803,919.14801,919.495972,60851700,5664.879883,5667.450195,5643.899902,5660.779785,1669190000,1187.9,1188.3,1187.9,1188.1,234352,-1
2017-01-30,920.151001,923.047974,919.473999,920.382019,78227296,5635.859863,5636.089844,5578.759766,5613.709961,1782380000,1191.7,1198.5,1187.1,1193.2,50503,1
2017-01-31,920.958984,972.018982,920.958984,970.403015,164582000,5592.870117,5615.149902,5576.089844,5614.790039,2047460000,1194.9,1214.7,1193.5,1208.6,3212,1
